PropertyID,count_atm,count_bank,count_childcare,count_clinic,count_community_centre,count_doctors,count_fast_food,count_fuel,count_kindergarten,count_parking_space,count_restaurant,min_dist_atm,min_dist_bank,min_dist_childcare,min_dist_clinic,min_dist_community_centre,min_dist_doctors,min_dist_fast_food,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,min_dist_restaurant,count_bar,count_bus_station,count_cafe,count_charging_station,count_cinema,count_college,count_fire_station,count_food_court,count_library,count_nightclub,count_nursing_home,count_parcel_locker,count_pharmacy,count_police,count_social_facility,count_taxi,count_theatre,count_university,count_veterinary,min_dist_bar,min_dist_bus_station,min_dist_cafe,min_dist_charging_station,min_dist_cinema,min_dist_college,min_dist_fire_station,min_dist_food_court,min_dist_library,min_dist_nightclub,min_dist_nursing_home,min_dist_parcel_locker,min_dist_pharmacy,min_dist_police,min_dist_social_facility,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_veterinary,count_car_rental,count_coworking_space,count_events_venue,count_hospital,count_social_centre,min_dist_car_rental,min_dist_coworking_space,min_dist_events_venue,min_dist_hospital,min_dist_social_centre,count_motorcycle_parking,count_toy_library,count_waste_disposal,min_dist_motorcycle_parking,min_dist_toy_library,min_dist_waste_disposal,count_brothel,count_casino,count_conference_centre,count_exhibition_centre,count_internet_cafe,count_juice_bar,count_prison,min_dist_brothel,min_dist_casino,min_dist_conference_centre,min_dist_exhibition_centre,min_dist_internet_cafe,min_dist_juice_bar,min_dist_prison,count_student_accommodation,min_dist_student_accommodation,count_events_centre,count_healthcare,min_dist_events_centre,min_dist_healthcare,count_bus_station;shelter,min_dist_bus_station;shelter,count_courier,min_dist_courier,count_waste_transfer_station,min_dist_waste_transfer_station,count_retail,min_dist_retail,count_restaurant; cafe,min_dist_restaurant; cafe,count_restaurant;cafe,min_dist_restaurant;cafe,count_biergarten,count_meeting_point,count_music_venue,count_tool_library,min_dist_biergarten,min_dist_meeting_point,min_dist_music_venue,min_dist_tool_library,count_private parking_space,min_dist_private parking_space
17758420,1.0,4.0,1.0,4.0,6.0,6.0,6.0,4.0,4.0,3.0,13.0,1647.0484810989492,1417.4096394325209,545.25244973058,1488.3996068239705,758.8837781283777,263.1680405794609,1629.168925119242,1379.7022285535286,227.31396764204393,1989.6472752689947,1241.3198026098244,,,12.0,2.0,,,1.0,,2.0,,,,4.0,,5.0,,3.0,,1.0,,,601.844396771877,1452.308109329946,,,1772.4098498902556,,1698.5456769439454,,,,1595.1340863122684,,1210.662429488657,,1654.6461111172625,,1934.2448812336243,,,,,,,,,,,,1.0,,,751.7998214607928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758411,3.0,3.0,,,,,4.0,4.0,,,4.0,889.9879251219427,935.3168104073476,,,,,809.3126953124979,1089.0856091059877,,,765.3091502664139,,,4.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,753.1739081003967,,1002.82300546523,,895.1136884904909,,,,,,788.5741588821193,929.9413128144704,,,,,,,,,1.0,,,,,416.5447166445858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758398,,,2.0,,,,5.0,3.0,2.0,43.0,2.0,,,537.549087039897,,,,1391.5889392237464,1411.8810197094704,1373.8729777967098,1238.675771172973,1852.972393487421,,,,1.0,,,,,,,,,2.0,,3.0,,,,,,,,1325.9207546097505,,,,,,,,,1357.4381622155572,,1838.887616662986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758392,1.0,5.0,,8.0,6.0,4.0,14.0,3.0,13.0,547.0,28.0,867.8058061464322,717.8255216399292,,673.9654193612057,903.0661603396463,588.1684079083159,300.0394411917985,1305.9484129203065,770.0574603109294,849.7157520491969,636.181743002419,1.0,1.0,11.0,1.0,,1.0,1.0,,1.0,,,1.0,7.0,1.0,2.0,1.0,1.0,2.0,,780.0096702786714,973.1308026798001,761.3696722588995,1206.8540642477278,,752.420606424771,1160.7947018626019,,622.9059098027781,,,689.1158865075295,707.6801886235775,1461.330486675003,943.2856611777173,971.0521947877152,946.7489531790862,1388.8031807922675,,,,1.0,,,,,647.3454775810317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758382,6.0,5.0,4.0,12.0,9.0,7.0,26.0,8.0,7.0,1948.0,106.0,345.1720869713354,280.844136805037,321.27537215247617,267.8773850904365,56.65397094106054,329.62388792011086,301.9172023843168,801.8855711967359,613.4176120459474,380.6075041890443,234.2454440558559,8.0,1.0,66.0,2.0,1.0,2.0,1.0,,4.0,2.0,1.0,1.0,14.0,2.0,8.0,1.0,1.0,2.0,2.0,477.9580818291752,1702.8312932202998,242.48881893251985,119.5288671896579,1641.9484502258456,273.16356833225524,679.3738535729368,,177.06270443410145,567.3717355375748,1891.8874819892555,1772.0271735479976,108.55012620193324,570.5536752833282,124.21471906235115,1661.286672862421,1109.7073771901676,465.9220114471589,445.9371817114179,1.0,,1.0,2.0,,683.5336294355957,,419.7758379647811,1259.1998470625279,,,,1.0,,,210.51845313166336,,2.0,,,,,,,424.98980841657516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758380,3.0,15.0,,5.0,1.0,7.0,41.0,10.0,2.0,140.0,118.0,317.9909749759443,302.54122257894664,,266.6151757597225,1827.161046558016,352.5909554900927,253.53215257017274,548.2439925872146,929.923680532726,171.6839669449735,57.76851017599571,24.0,,82.0,3.0,4.0,,1.0,,4.0,3.0,,,17.0,1.0,7.0,3.0,5.0,1.0,2.0,194.09122515543527,,77.0880999398144,882.8344282785823,792.8153383297858,,907.1614920914216,,227.05777264085978,467.5009271472972,,,302.5369389397763,854.835396009346,64.77854880767711,414.4650035628125,449.3613759207694,453.74649441446024,1481.8419894155268,3.0,,,3.0,1.0,1119.0435118393716,,,729.6010213911793,856.5490316082187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758379,,,,,,,2.0,2.0,1.0,,,,,,,,,1171.419449078444,1233.5469645342212,1137.8000090562296,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,707.1633026498255,,,,,,,,,,845.7356450335226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758375,,4.0,1.0,1.0,,4.0,22.0,4.0,1.0,7.0,31.0,,142.92209679684447,384.70755993716944,1002.1015026639266,,1905.4942061860113,128.6349356522956,642.4877391997684,382.53280255665976,1868.6668774798873,123.42671402875044,,1.0,11.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,5.0,,2.0,1.0,,,,,442.4508632712033,130.66266417607042,123.94792463269188,250.78596990819946,1281.1092536086276,,,371.270797440875,297.19720967028206,1515.8196575958657,,317.3894863869906,,1394.2011184539424,350.6290691092227,,,,,,,1.0,,,,,512.281679919702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758369,,7.0,2.0,5.0,2.0,4.0,18.0,6.0,2.0,12.0,42.0,,1041.2764726289577,1708.4543022745015,105.95908734390623,1125.2357589241883,860.805762600811,429.93615363011054,749.714003531478,1203.2167881705839,1748.3016381383566,423.2710312763597,15.0,,35.0,3.0,1.0,,1.0,,5.0,,,,7.0,3.0,4.0,,3.0,1.0,1.0,1555.6422218381128,,474.1248276481542,1513.1867064221915,1584.67061129975,,1657.5943725833167,,1846.015158330883,,,,388.3326886641492,1581.9890017570865,1687.3930735068234,,1468.0609537496416,1772.7563838943788,1850.5197285324214,,,,3.0,,,,,618.1496908863011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758358,,,2.0,,2.0,,3.0,2.0,,589.0,1.0,,,274.00851802910825,,531.7146974869877,,1336.3239872468432,1336.2948986284587,,1646.9827559692071,1972.807235393762,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,1830.7968945939192,1778.6051416019095,543.8570085223985,,,,,,,,,1950.9622491336504,,,,,,,,,,,,,,,,,1.0,,,1797.694263383207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758354,1.0,2.0,1.0,1.0,,1.0,6.0,7.0,4.0,38.0,,1772.159404368164,1426.0444516065977,725.1575738482783,1250.5971787204585,,1849.0582034051588,1424.895686666456,1135.0525722939988,1084.5068818714526,1588.1922374940934,,,,5.0,1.0,1.0,,1.0,,1.0,,,,2.0,,2.0,,,,,,,1787.2818634490013,1381.525395469807,1796.7106326270673,,1383.084010789741,,1462.518193875833,,,,1515.3697207198657,,1362.9988690307441,,,,,,,,,,,,,,,1.0,,,1600.5521320898033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758339,,,5.0,1.0,1.0,1.0,6.0,4.0,1.0,39.0,2.0,,,794.8630381095047,375.115088786453,223.9990727446233,1147.0150639929623,1004.4363694193403,752.8134744052605,209.98692901414742,1037.21128835783,1083.4970746938181,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,1819.0338760631685,,1644.9084268061386,,,,931.3340299453256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758317,,2.0,3.0,5.0,4.0,1.0,11.0,2.0,3.0,334.0,11.0,,187.14740217929975,60.18010294173917,115.80510795217488,475.90769794740163,222.7558683738754,188.21718264439772,122.41333790230988,313.11219285337563,122.28735931217508,188.97044378266207,,,5.0,,,,1.0,,,,,,2.0,1.0,4.0,,,,1.0,,,208.0421482573185,,,,140.16015152806074,,,,,,250.69907791780378,160.34698353991422,241.76772697282274,,,,114.02595403152718,,,,,1.0,,,,,375.11536938635413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758315,2.0,3.0,4.0,9.0,9.0,2.0,28.0,8.0,19.0,3.0,30.0,648.7619753937781,1594.5631030172915,545.4712880708225,763.2526855021308,506.1121877051408,1104.0783021231198,698.2812442237946,709.1710783454519,544.6051384172587,1807.7416124561003,491.12701220302165,2.0,1.0,18.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,5.0,1.0,7.0,,2.0,,3.0,1404.7602813778594,1753.6706595260484,344.4473966489744,1446.6600395517773,1438.7194418751046,,1065.9281482939816,,1729.9494340288431,1957.564168314268,,1392.3908680061745,747.1324131095014,1664.1075389659097,753.8996801921571,,958.2068959532518,,598.775685565988,1.0,,,2.0,,2008.698700718098,,,1266.2966732844259,,1.0,1.0,,1614.6212896083325,1956.007661048691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758310,1.0,7.0,4.0,9.0,2.0,4.0,29.0,4.0,6.0,,26.0,1517.71841840466,1304.31964152324,512.8049855772156,1116.7623354319107,1462.6250033601268,1118.1289904036691,540.8754917336389,1009.058323657076,579.3651553445494,,559.2203328990007,1.0,1.0,37.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,5.0,1.0,4.0,2.0,,,3.0,1311.5643261728685,1180.460506153518,222.9423593121848,484.8696767498046,1261.4082335289077,1598.3538593726744,1714.75315220322,1173.8827310395313,1655.5325422538285,,,,1053.7199219217157,1512.6014586070544,1168.9728123567427,910.5393207505301,,,1156.629643369146,2.0,,,1.0,,1324.0331457791124,,,1952.6171666695423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758307,4.0,5.0,2.0,3.0,,3.0,20.0,7.0,4.0,174.0,41.0,922.1711057561922,1029.1064408127743,922.1289319167198,901.256916792443,,1516.398995602306,874.4882948730323,749.7013243631413,1515.495346645012,1120.8523728401713,875.5967237401777,3.0,,36.0,5.0,2.0,,1.0,,3.0,,,,9.0,1.0,5.0,1.0,,,,1352.5325549447803,,332.68418384165204,1090.4443616907524,1832.021676787416,,1126.7497797351753,,1124.572769926984,,,,914.7840866615685,1571.6165759108953,958.8334555619658,1782.6143567440972,,,,,,,5.0,,,,,397.60018435021857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758301,1.0,9.0,1.0,6.0,4.0,3.0,40.0,7.0,2.0,114.0,116.0,1704.1156886541278,995.3766122044374,1685.3660486808935,1355.2624151704215,789.4433169939715,690.469631818294,467.57640135125865,58.43866497660046,992.9057604546607,1168.0440213519964,442.3539329525633,30.0,,67.0,2.0,2.0,,1.0,,4.0,2.0,,1.0,11.0,3.0,7.0,4.0,6.0,1.0,2.0,165.09698227543453,,132.86016440468333,842.226077278296,621.291462903758,,677.8107659523479,,881.7595604504961,635.1646293316668,,1309.0331533151257,805.9493849374096,954.288535436298,548.3704552382382,725.3777365724529,642.0300288260019,1061.500189687962,808.5692194230259,2.0,,,3.0,1.0,190.4139410097761,,,1333.0706616758528,871.7841285351537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758289,66.0,49.0,1.0,27.0,11.0,17.0,265.0,5.0,10.0,405.0,740.0,223.1852204689318,382.2674947985776,1308.5814976696647,527.7826272938884,504.0087822361067,578.0547777526469,75.95777403308135,1192.257981828317,811.4101808565489,232.04161291113095,11.448599166879202,162.0,1.0,539.0,25.0,8.0,12.0,4.0,15.0,18.0,10.0,,9.0,40.0,10.0,8.0,8.0,39.0,19.0,1.0,104.6385103270331,769.8058476102298,28.55777467363461,311.65469718827694,529.552307355044,403.12758318307965,566.7774350620358,378.3441839784266,344.24349733502606,638.8914390423007,,313.92288603672705,122.21270070217103,278.9088752806713,769.7428400511618,526.0299074960634,691.8853774480881,182.15274568280603,1243.845558009173,16.0,3.0,61.0,13.0,,84.79739761362409,708.0555388116791,195.1697428741424,1148.90187594353,,26.0,,4.0,108.83526805672665,,320.6633660102426,1.0,3.0,1.0,1.0,2.0,1.0,2.0,954.4447592023048,1403.442806611188,1680.3723252594095,1693.763499619845,570.4355713429617,1309.6866181452351,663.939315228082,7.0,1708.282275969147,,,,,,,,,,,,,,,,,,,,,,,,,,
17758279,,1.0,,,,1.0,1.0,1.0,2.0,,4.0,,1021.8726108858048,,,,951.075091740316,1060.1773936055288,1089.7526461678028,596.2157535002627,,708.9060865523243,,,3.0,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,719.0568919085229,833.1260668196018,,,895.0874617493713,,868.3781577090517,,,,959.662592837152,610.1493464822407,1377.2868441551373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758273,58.0,47.0,3.0,29.0,15.0,16.0,281.0,14.0,14.0,438.0,817.0,217.36218048601148,258.9517096108636,842.6619281913041,385.0344687600543,899.9125965287285,249.81979472628,327.3485057675317,1084.0787850544086,455.9362976134806,495.1348051020534,61.13825994090709,202.0,1.0,560.0,19.0,7.0,10.0,3.0,13.0,22.0,14.0,,5.0,45.0,11.0,10.0,10.0,39.0,20.0,5.0,153.17891243948927,1903.1108463568685,113.38997494242496,288.8679238824462,443.0004956325056,189.53970750666693,426.25620145722115,530.4484380986173,522.840721750165,318.55340837248065,,517.1786822260985,258.4125251475104,389.30729243008074,514.985337718812,867.7286296486094,310.0338487269053,324.49787998151,1372.0422520481043,10.0,2.0,61.0,18.0,,584.0449487566631,600.5698833415099,558.8279443973428,359.8601596553628,,24.0,,3.0,205.70920177349714,,297.43927521114324,2.0,1.0,1.0,,3.0,1.0,2.0,753.6736831567366,2052.436652973928,1701.8543151288602,,761.8632900678077,1435.5198820399312,1887.0553339900305,7.0,1407.8001270075758,1.0,,1770.3750491649935,,,,,,,,,,,,,,,,,,,,,,,
17758234,,1.0,4.0,7.0,2.0,1.0,19.0,8.0,5.0,69.0,17.0,,1371.2691215389875,735.8197474158095,311.6653419507404,1599.7752514733027,1625.01708495698,832.5896281589788,345.0976309026595,1201.5576514525997,474.36053593608483,354.2686075718095,,,7.0,,1.0,,1.0,,1.0,,1.0,2.0,4.0,2.0,4.0,,,,4.0,,,813.014244790426,,1484.1598218877207,,1495.4527195393564,,1483.7429661658239,,1937.9634634332913,1466.4296233734492,895.3018767454624,538.3450662744544,1337.8072815404619,,,,819.5284144145029,,,,3.0,,,,,483.9828011652788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758214,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,406.0020971495937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758201,66.0,49.0,3.0,28.0,10.0,18.0,264.0,5.0,10.0,405.0,741.0,203.82083294697935,472.376057981616,1426.0360858084325,469.18660776003287,408.44398990746146,465.5339253682929,87.29699539785543,1047.220301041072,725.8038004904786,81.9545472115505,83.12500001227029,159.0,1.0,534.0,25.0,8.0,12.0,4.0,15.0,18.0,10.0,,9.0,40.0,9.0,8.0,8.0,38.0,19.0,1.0,186.0144560358708,847.2158864528151,41.41264512561183,421.8560485224177,596.4660743590912,427.98870806738285,511.85920834784895,377.1963491662396,250.5958818863705,788.8191126668127,,206.56947434056133,228.5767553160956,426.8260002812859,635.016783970102,474.7486769342429,795.474886362745,329.55094043210835,1093.8369539546397,15.0,3.0,60.0,13.0,,92.37423150076735,792.6702699345404,291.7848488416583,1011.7074315545945,,26.0,,4.0,189.7645287528255,,212.8384267335448,1.0,3.0,1.0,1.0,2.0,1.0,2.0,892.6089721062117,1545.250393008792,1796.4497033849693,1816.89309392487,666.3128982422281,1459.1710977131902,663.4872463676963,7.0,1605.0943919650642,,,,,,,,,,,,,,,,,,,,,,,,,,
17758187,2.0,2.0,5.0,3.0,2.0,3.0,15.0,7.0,6.0,3.0,18.0,1002.4380124363137,508.6383980630778,441.20324316370267,1372.401440258764,605.8144879470118,1110.416470448415,553.598216875354,579.4464208953996,414.4352922900998,1337.4015183800143,604.9801728939574,3.0,,24.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,2.0,565.8868613033583,,462.38868661796755,1535.1528560250636,741.6264865348671,1394.6534578773617,478.92841784231314,,,,,,1474.791380069049,,,,,,1248.5935142186868,,,2.0,2.0,,,,1684.5520575764879,1717.480095150575,,,1.0,,,598.3015362060331,,1.0,,,,,,,2002.296333661035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758182,3.0,,2.0,1.0,2.0,1.0,13.0,8.0,,33.0,4.0,824.1531173851065,,285.1443347354277,1086.8188062791116,1046.6694052240898,1929.7284198588916,471.374871140274,500.3777611337157,,1959.8816679941326,492.9329288028086,,,6.0,1.0,,,1.0,,,,1.0,1.0,3.0,,5.0,,,1.0,2.0,,,605.8408309433146,1272.4321671071007,,,1969.864486377218,,,,1819.0081413509681,1102.9144482777474,425.8638699102719,,1007.1251587475724,,,1185.4769826379397,1524.8178808602534,1.0,,,3.0,,1905.3165826676784,,,933.9618687982704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758176,1.0,,3.0,5.0,1.0,2.0,18.0,7.0,5.0,,6.0,1277.9864073108092,,1055.8854860993106,564.1467467372075,1070.674076531055,1338.2664149329082,1113.3221635116886,1278.4721390149882,630.4771546458941,,1188.5573166810639,,,4.0,,,,,,2.0,,,,3.0,1.0,2.0,,,,,,,1111.5628388913494,,,,,,894.6035246360196,,,,1089.0241278191017,719.89816133857,1226.2913396642082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758175,1.0,3.0,,3.0,4.0,,16.0,6.0,,,1.0,1221.135957556203,936.7138154987235,,626.1701398995074,1353.7801638990436,,673.1418777556735,693.6164423638444,,,823.2480790981119,,1.0,4.0,,1.0,,2.0,,,,,,4.0,2.0,1.0,,,,,,1584.9462261519595,801.2540404624629,,1011.7188681898042,,834.2433817874153,,,,,,795.6482894112017,543.9524734859118,1273.3538840685185,,,,,,,,1.0,,,,,1426.6076659048404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758161,1.0,4.0,1.0,4.0,8.0,,10.0,3.0,6.0,,1.0,637.1617877254884,605.1296366707245,1875.9954299853991,551.8052643198151,426.47738864857797,,374.69325633055956,698.1070106219938,349.11404810859494,,811.4876951488924,,,2.0,1.0,,1.0,,,1.0,,,,2.0,1.0,2.0,1.0,,,1.0,,,1785.5956241635042,1272.2540148822875,,137.99991086632642,,,420.3359093444796,,,,564.3519549428054,782.3765148876817,858.5820752492101,557.8858808448282,,,533.5479831939126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,524.7369321361793,,,,,,,,,,,,,,,,,,,,
17758156,36.0,38.0,5.0,15.0,12.0,12.0,180.0,9.0,11.0,52.0,552.0,572.9004612830022,994.6322220719725,704.6418710415777,193.03357252336326,85.67639313763807,729.4509115885586,306.42359649579805,599.2194030225481,521.4201907890857,402.45732661349587,111.49797783222704,167.0,,359.0,17.0,6.0,8.0,2.0,7.0,10.0,11.0,,3.0,36.0,8.0,5.0,6.0,26.0,13.0,2.0,322.3804441604031,,105.08779449253149,980.5321127653059,1029.764319978421,1275.296981409123,1058.1048361574892,1035.930731567667,197.36953908696762,1006.229794626516,,751.3571852851481,296.16992006372027,1342.5903769209556,503.43888548089666,963.8422058594492,887.6923723665304,740.5581284053096,1395.6621879194452,7.0,1.0,10.0,15.0,,1109.55469411994,1714.135676442167,861.4691564709191,293.9566223468713,,13.0,,4.0,1086.2118044779281,,1434.383816233696,3.0,,1.0,,2.0,1.0,,976.9507849263972,,729.068289456802,,1102.4198642356646,1631.7246572564798,,,,1.0,1.0,759.0875980006598,1631.4716502467709,,,1.0,1986.8358749103957,,,,,,,,,,,,,,,,,,
17758153,38.0,27.0,1.0,15.0,8.0,7.0,197.0,4.0,2.0,380.0,368.0,59.335835192858944,289.8244930900562,1617.950624488013,825.5641701266827,654.9256222952702,708.8529005813194,45.2853969621064,1557.3083184470077,662.0072999678601,615.6123661725861,42.06977588218406,70.0,1.0,319.0,16.0,3.0,8.0,1.0,10.0,5.0,4.0,,6.0,21.0,5.0,2.0,5.0,4.0,8.0,2.0,62.02618612680206,888.2407007332582,78.17363702376464,345.1759237257109,580.3796038760881,188.90309832042823,887.9014540953174,956.4491344710444,624.3559265866618,1401.3450299560848,,447.9823451578055,417.18888879449736,770.9520431820802,1089.3753390123684,955.3182294666038,1287.1082374236464,1098.4724589172429,1871.8653094044705,13.0,2.0,8.0,,,577.2733425633476,355.8665726787301,205.69767090248536,,,13.0,,2.0,597.1879985964018,,1513.7074433615421,,3.0,1.0,1.0,1.0,,2.0,,1742.6241450971866,1495.618303559904,1606.4221940697496,1054.292212364425,,693.7219763108171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758151,,,1.0,,,,9.0,3.0,5.0,791.0,3.0,,,1946.4486005221816,,,,228.88914011523292,126.78085735583814,290.91974064485765,103.14335538561039,260.55613278288484,,,3.0,,,,1.0,,,,,,2.0,,,,,,1.0,,,337.24405661867314,,,,1241.3113150066476,,,,,,197.98450111126505,,,,,,1734.3076528079882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758141,3.0,9.0,1.0,6.0,4.0,3.0,44.0,8.0,2.0,114.0,117.0,1526.5053617202764,1155.2820017839215,1762.5310268981198,1461.4207094050323,887.5336644697978,549.378640830983,510.97856011594587,236.72486200062275,1060.978368192769,1013.4818321032645,307.39008131205696,31.0,,71.0,2.0,3.0,,1.0,,4.0,2.0,,1.0,12.0,3.0,7.0,4.0,7.0,1.0,2.0,342.6642074906542,,275.2126703667146,692.4818000344402,514.4243275860676,,522.7295223032313,,1010.9133827048641,724.2722237954667,,1439.4289829681848,906.7113932517182,1064.097257491211,709.5512152173577,813.7849867513571,619.1661308820092,884.7209800569185,909.3863596608799,2.0,,,3.0,1.0,238.16565160382115,,,1194.1482688656372,752.4087761118195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758124,3.0,5.0,1.0,8.0,2.0,2.0,14.0,9.0,6.0,365.0,68.0,549.9524784642211,473.4637035095406,1771.7264313469477,388.5730472497499,1081.6370467073557,395.6855976910037,462.33085960558776,762.4442104208134,703.7670705621962,424.5098211349046,461.4610056875693,1.0,2.0,23.0,1.0,,2.0,1.0,,3.0,,,,8.0,1.0,2.0,,,1.0,1.0,1689.3146347814873,1775.5611376302863,459.69401876192615,1355.523687638202,,475.7253390075834,1650.9680216556292,,518.5968281848197,,,,486.77449639874084,705.1473671654448,399.39991530622046,,,2469.7039782289903,376.4469655786734,,,,7.0,,,,,622.8902585558131,,,,,,,,1.0,,,,,,,1276.1579072443885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758114,,,,,1.0,,2.0,,,,,,,,,499.73740417726583,,761.8647117580731,,,,,,,2.0,,,,,,,,,,,,,,,,,,,773.5725936261634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758108,4.0,7.0,5.0,6.0,2.0,5.0,38.0,9.0,6.0,11.0,77.0,1214.633026316543,167.95376365450787,707.9266599717513,370.69913282681335,1180.3077245425172,1247.9638097149814,244.15849574690768,398.3957392193199,307.67077888077193,303.92501671914175,157.67421338016823,18.0,,78.0,7.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,13.0,1.0,5.0,1.0,,1.0,,164.97209842430843,,97.56581665488896,902.0047485212481,851.9365295148735,1670.6511730356021,994.7218337594365,905.8897749125885,1014.8277720466483,,793.2375380682821,1459.1901506823503,663.27735672529,838.2301038852572,1559.5543437800977,871.3334329824144,,1561.5039597770053,,6.0,,1.0,7.0,,473.08871596160157,,639.7399526540544,1051.037539758659,,,,2.0,,,1194.0103290068578,2.0,,,,,,,1123.6329657555789,,,,,,,,,1.0,1.0,1932.0521721787477,1776.3475223680025,,,,,,,,,,,,,,,,,,,,,,
17758107,2.0,2.0,5.0,4.0,2.0,3.0,13.0,8.0,9.0,3.0,21.0,1151.27961280078,562.854701847893,832.1068112215528,726.8172735392917,882.0416721392605,794.1308614954792,663.6245305367454,209.29008366234154,92.19828048571812,697.6558375117262,543.5823996483574,3.0,,32.0,,1.0,1.0,1.0,,1.0,,,,3.0,,2.0,,,,2.0,614.3502799397194,,573.1174093965626,,954.0847908840797,1554.4129022136003,612.5080295034065,,2001.098294655148,,,,1098.8712969859778,,1970.4230075223595,,,,1798.8643779016875,,,2.0,2.0,,,,1275.5358807950986,1707.1143385384598,,,1.0,,,887.9070161775188,,2.0,,,,,,,1727.9320026605349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
